i, j, d
0, 407, 0.0308034919929
0, 408, 0.0347361079635
0, 409, 0.0275791262742
0, 410, 0.0227961599827
0, 411, 0.0236669356376
0, 412, 0.0330437111683
0, 413, 0.0311416866408
0, 414, 0.0209538411207
0, 415, 0.0966936452938
0, 416, 0.0419499983809
0, 417, 0.0315696667394
0, 418, 0.0304206498115
0, 419, 0.0337505449136
0, 420, 0.0374165030109
0, 421, 0.0220346224392
0, 422, 0.0316894259821
0, 423, 0.0261869581797
0, 424, 0.0288466235608
0, 425, 0.0231844073177
0, 426, 0.03129057444
0, 427, 0.0313947949468
0, 428, 0.0208395784873
0, 429, 0.0339415410887
0, 430, 0.0291651501526
0, 431, 0.0212487573722
0, 432, 0.0221627469859
0, 433, 0.0223208076816
0, 434, 0.0332619078716
0, 435, 0.0324964923185
0, 436, 0.0362933099514
0, 437, 0.0306983923991
0, 438, 0.0267304366414
0, 439, 0.037216284806
0, 440, 0.0267720251174
0, 441, 0.0320898849019
0, 442, 0.0328022308353
0, 443, 0.0390933690037
0, 444, 0.0283989810849
0, 445, 0.046560181387
0, 446, 0.0377880910505
0, 447, 0.0373722671389
0, 448, 0.0330175509278
0, 449, 0.0288999361151
0, 450, 0.0301420072663
0, 451, 0.0245620844241
0, 452, 0.0378361877539
0, 453, 0.034875331862
0, 454, 0.0264316920664
0, 455, 0.0286337237935
0, 456, 0.0291433869288
0, 457, 0.0327636887561
0, 458, 0.0364866758555
0, 459, 0.03539779927
0, 460, 0.0325118213106
0, 461, 0.0333011891495
0, 462, 0.0322924677826
0, 463, 0.0356832955969
0, 464, 0.0242285110693
0, 465, 0.026664214447
0, 466, 0.0355356287188
0, 467, 0.0260809244462
0, 468, 0.0237063433101
0, 469, 0.0241623856707
0, 470, 0.0373933957043
0, 471, 0.0325426826295
0, 472, 0.0375923100706
0, 473, 0.0231855407406
0, 474, 0.0320776016199
0, 475, 0.0364814771375
0, 476, 0.0231868287583
0, 477, 0.0383687509498
0, 478, 0.0324051752662
0, 479, 0.033314340366
0, 480, 0.0391725740442
0, 481, 0.0348431940934
0, 482, 0.0243193100425
0, 483, 0.0361643131218
0, 484, 0.0286436350351
0, 485, 0.0305071192731
0, 486, 0.0372505011194
0, 487, 0.0320075296239
0, 488, 0.0408474385277
0, 489, 0.0350399663739
0, 490, 0.0212920395092
0, 491, 0.0323639721825
0, 492, 0.0360153879116
0, 493, 0.0358543558707
0, 494, 0.0343480227796
0, 495, 0.033565719992
0, 496, 0.0349594468707
0, 497, 0.0348814560097
0, 498, 0.0369771374639
0, 499, 0.0313741241926
0, 500, 0.0272153042906
0, 501, 0.0322519290251
0, 502, 0.0399102513583
0, 503, 0.0335687341327
0, 504, 0.0317782379688
0, 505, 0.034239593736
0, 506, 0.0328447523139
0, 507, 0.0311103457103
0, 508, 0.0328117067195
0, 509, 0.0317134060699
0, 510, 0.0377861659219
0, 511, 0.0334956080949
0, 512, 0.0345585582715
0, 513, 0.0349644959312
0, 514, 0.0355457398136
0, 515, 0.0371869798926
0, 516, 0.030727376728
0, 517, 0.034967146587
0, 518, 0.0314465889028
0, 519, 0.032976125509
0, 520, 0.0335350113811
0, 521, 0.0378782602434
0, 522, 0.0325264639217
0, 523, 0.0314659341236
0, 524, 0.0341917977846
0, 525, 0.0401127585479
0, 526, 0.0312982789697
0, 527, 0.0371724245379
0, 528, 0.0303784973657
0, 529, 0.0344514706708
0, 530, 0.0355256937734
0, 531, 0.0245101096893
0, 532, 0.0339985770393
0, 533, 0.0319251072306
0, 534, 0.0342484642001
0, 535, 0.0293501411752
0, 536, 0.0261496236002
0, 537, 0.0352217602682
0, 538, 0.0360102966069
0, 539, 0.038613929945
0, 540, 0.0358519512997
0, 541, 0.0341172793001
0, 542, 0.0299242686762
0, 543, 0.0303238970686
0, 544, 0.0336907453591
0, 545, 0.038903862642
0, 546, 0.030153789918
0, 547, 0.0248614946324
0, 548, 0.0266027862463
0, 549, 0.0337354370548
0, 550, 0.0291885006746
0, 551, 0.0320948099614
0, 552, 0.0245428381745
0, 553, 0.0355743141604
0, 554, 0.0255921740328
0, 555, 0.0276784893122
0, 556, 0.0240645980354
0, 557, 0.0326138463159
0, 558, 0.0248453383296
0, 559, 0.0345772556099
0, 560, 0.0276550558766
0, 561, 0.0289940486771
0, 562, 0.0233246966831
0, 563, 0.0232910907854
0, 564, 0.0346627232601
0, 565, 0.0237340689812
0, 566, 0.0331633148753
0, 567, 0.0257886320556
0, 568, 0.0281019148905
0, 569, 0.029750281763
0, 570, 0.0355470247798
0, 571, 0.0343390628082
0, 572, 0.0365668172689
0, 573, 0.0345044566934
0, 574, 0.0345048189102
0, 575, 0.0268463074128
0, 576, 0.0249083415608
0, 577, 0.0369040152582
0, 578, 0.0355721234823
0, 579, 0.0372656819795
0, 580, 0.0344788878302
0, 581, 0.0315668591758
0, 582, 0.034581189161
0, 583, 0.0364377998407
0, 584, 0.0353066045407
0, 585, 0.0236140711689
0, 586, 0.037501537523
0, 587, 0.0336546654494
0, 588, 0.0316563252454
0, 589, 0.0277233622918
0, 590, 0.0305508263318
0, 591, 0.03393041672
0, 592, 0.0271358583511
0, 593, 0.0354496655771
0, 594, 0.0295599422354
0, 595, 0.0377563508971
0, 596, 0.0365226702761
0, 597, 0.0262392902537
0, 598, 0.0344388446767
0, 599, 0.0333007275332
0, 600, 0.0358819364995
0, 601, 0.0363195942656
0, 602, 0.0332031258987
0, 603, 0.0357183559919
0, 604, 0.026768801676
0, 605, 0.0269748758967
0, 606, 0.0281043180503
0, 607, 0.0330834942056
0, 608, 0.0254246327598
0, 609, 0.033238404742
0, 610, 0.0328102157747
0, 611, 0.0354705196755
0, 612, 0.0330441920326
0, 613, 0.0370788303684
0, 614, 0.0354977837019
0, 615, 0.0344645678095
0, 616, 0.0320224402391
0, 617, 0.0329886826361
0, 618, 0.0294315881503
0, 619, 0.0302647050209
0, 620, 0.0352569453173
0, 621, 0.0341290934402
0, 622, 0.0254497192332
0, 623, 0.0281851896311
0, 624, 0.0361715085247
0, 625, 0.035229757186
0, 626, 0.0330323904606
0, 627, 0.0402179434405
0, 628, 0.0366330861776
0, 629, 0.0363527057918
0, 630, 0.0256863122838
0, 631, 0.0326606288999
0, 632, 0.0288312912819
0, 633, 0.0352113656109
0, 634, 0.0360704719957
0, 635, 0.0351675130904
0, 636, 0.038285800336
0, 637, 0.0325109510059
0, 638, 0.0375428022638
0, 639, 0.0342334502723
0, 640, 0.0289597806921
0, 641, 0.038044060799
0, 642, 0.0272542473695
0, 643, 0.0316488976902
0, 644, 0.0329085011171
0, 645, 0.0359475453578
0, 646, 0.0359539260355
0, 647, 0.0364149421734
0, 648, 0.0326872563553
0, 649, 0.0275930519668
0, 650, 0.0327163741224
0, 651, 0.032591306942
0, 652, 0.0344732744128
0, 653, 0.0266293213506
0, 654, 0.0375726908173
0, 655, 0.0318922371584
0, 656, 0.0389173711603
0, 657, 0.0352957878898
0, 658, 0.0396958084607
0, 659, 0.0314318218168
0, 660, 0.0335884375301
0, 661, 0.0291833263258
0, 662, 0.0249880197482
0, 663, 0.0368908511578
0, 664, 0.0279953827785
0, 665, 0.0321754216609
0, 666, 0.0309453269144
0, 667, 0.0247143789221
0, 668, 0.0279837323592
0, 669, 0.0277548787309
0, 670, 0.0327319837412
0, 671, 0.0301864402248
0, 672, 0.0303696424378
0, 673, 0.0279580233969
0, 674, 0.0325855384752
0, 675, 0.0270905564096
0, 676, 0.0271297474381
0, 677, 0.0291750716402
0, 678, 0.0349570581802
0, 679, 0.0318251823141
0, 680, 0.0387685934651
0, 681, 0.0303449770519
0, 682, 0.0262661438734
0, 683, 0.0328944665029
0, 684, 0.0267521653229
0, 685, 0.0282615955493
0, 686, 0.0318856674622
0, 687, 0.0278930582756
0, 688, 0.0261833158446
0, 689, 0.0284604080724
0, 690, 0.0304932403135
0, 691, 0.0333474693252
0, 692, 0.0322204544411
0, 693, 0.030494058352
0, 694, 0.0303333122568
0, 695, 0.0335257971831
0, 696, 0.0295182073501
0, 697, 0.0341059774766
0, 698, 0.0283636970379
0, 699, 0.0303211441519
0, 700, 0.0280229712662
0, 701, 0.0371474271462
0, 702, 0.0312870221387
0, 703, 0.0299382545935
0, 704, 0.0349564868014
0, 705, 0.0315261283414
0, 706, 0.033348211929
0, 707, 0.0270014458136
0, 708, 0.0320520614857
0, 709, 0.0412426670357
0, 710, 0.0369394390411
0, 711, 0.0358201125122
0, 712, 0.0297935819842
0, 713, 0.0350874574088
0, 714, 0.0352282843388
0, 715, 0.032360514513
0, 716, 0.0270307384356
0, 717, 0.0311229685229
0, 718, 0.0328241835634
0, 719, 0.0417835268897
0, 720, 0.0355367042114
0, 721, 0.0290661351287
0, 722, 0.0375477575392
0, 723, 0.0308607118141
0, 724, 0.0293923206071
0, 725, 0.0353725757218
0, 726, 0.0333074853831
0, 727, 0.034247474334
0, 728, 0.030333134852
0, 729, 0.0366404349206
0, 730, 0.0338714016614
0, 731, 0.0363110901538
0, 732, 0.0296401921046
0, 733, 0.0365718081259
0, 734, 0.0363474900059
0, 735, 0.0387610413271
0, 736, 0.0361101193976
0, 737, 0.0298345841825
0, 738, 0.0328203220763
0, 739, 0.033220410372
0, 740, 0.0330051314052
0, 741, 0.0383616675719
0, 742, 0.0330190914115
0, 743, 0.0367346490901
0, 744, 0.0273247198344
0, 745, 0.0353687475398
0, 746, 0.0252246957688
0, 747, 0.0379652502442
0, 748, 0.0311754803631
0, 749, 0.0351040098356
0, 750, 0.0339558983547
0, 751, 0.0363140607509
0, 752, 0.0336676870492
0, 753, 0.0371273841667
0, 754, 0.0368001892496
0, 755, 0.0305299257057
0, 756, 0.0364769616548
0, 757, 0.0311584468533
0, 758, 0.0406875886175
0, 759, 0.0343817145312
0, 760, 0.0317394564303
0, 761, 0.0381195642721
0, 762, 0.0325201337046
0, 763, 0.0342787794327
0, 764, 0.0308818159541
0, 765, 0.0379365050377
0, 766, 0.035399351637
0, 767, 0.0325428137878
0, 768, 0.035487192566
0, 769, 0.0300209128944
0, 770, 0.038765583432
0, 771, 0.0326948303011
0, 772, 0.0306313501077
0, 773, 0.0353168400967
0, 774, 0.0333761676133
0, 775, 0.0322228682331
0, 776, 0.0394376564957
0, 777, 0.0348836399967
0, 778, 0.0321618312117
0, 779, 0.0374080764053
0, 780, 0.0337236470973
0, 781, 0.0330442302177
0, 782, 0.0367913198946
0, 783, 0.0368064735261
0, 784, 0.0353354781326
0, 785, 0.0374926288046
0, 786, 0.0424054534864
0, 787, 0.0336894989097
0, 788, 0.0331406952352
0, 789, 0.040748511214
0, 790, 0.03169488902
0, 791, 0.0359708223321
0, 792, 0.0381047057345
0, 793, 0.0374226327277
0, 794, 0.0340954650189
0, 795, 0.0339166136601
0, 796, 0.0333936223703
0, 797, 0.0359216806884
0, 798, 0.0370271686758
0, 799, 0.0355267421979
0, 800, 0.0342459887299
0, 801, 0.0400155551976
0, 802, 0.0328562334537
0, 803, 0.0373394635192
0, 804, 0.0314769547118
0, 805, 0.0357131590941
0, 806, 0.0328489563032
0, 807, 0.0336617328096
0, 808, 0.0311761165168
0, 809, 0.0336226696512
0, 810, 0.0357000061506
0, 811, 0.0316542012321
0, 812, 0.0361645643557
0, 813, 0.0362796880945
0, 814, 0.0352154117383
0, 815, 0.0341335304484
0, 816, 0.0347484868534
0, 817, 0.0350055257786
0, 818, 0.0406064344419
0, 819, 0.0456724001461
0, 820, 0.0352773702341
0, 821, 0.0388448524148
0, 822, 0.0343129745516
0, 823, 0.0396019143636
0, 824, 0.0372974907048
0, 825, 0.0355491586168
0, 826, 0.0371442131212
0, 827, 0.0361036670058
0, 828, 0.0386316590575
0, 829, 0.0453118173744
0, 830, 0.0495955134638
0, 831, 0.0376873061777
0, 832, 0.0437145700558
0, 833, 0.0365240189028
0, 834, 0.0431884182944
0, 835, 0.0485278132388
0, 836, 0.0450215726657
0, 837, 0.0397228447214
0, 838, 0.0417159400762
0, 839, 0.0462561221201
0, 840, 0.0451912426962
0, 841, 0.054074870422
0, 842, 0.0428922568222
0, 843, 0.0410360709249
0, 844, 0.0551478702361
0, 845, 0.0502094004912
0, 846, 0.0424961656576
0, 847, 0.0434662673254
0, 848, 0.0460097834958
0, 849, 0.0577155391781
0, 850, 0.0619753291767
0, 851, 0.0493498364919
0, 852, 0.0517295961227
0, 853, 0.066217414838
0, 854, 0.0498057474446
0, 855, 0.0557672167602
0, 856, 0.0492604105753
0, 857, 0.0624259835358
0, 858, 0.0493118351352
0, 859, 0.0592440027283
0, 860, 0.0571765449837
0, 861, 0.0431552865082
0, 862, nan
0, 863, 0.0571583493849
0, 864, nan
0, 865, 0.0678499088946
0, 866, nan
0, 867, nan
0, 868, 0.0655005224585
0, 869, nan
0, 870, 0.0685960737997
0, 871, nan
0, 872, 0.0655760914259
0, 873, nan
0, 874, 0.0623343489308
0, 875, 0.0678499088953
0, 876, 0.0568487723639
0, 877, nan
0, 878, nan
0, 879, nan
0, 880, 0.0627996337553
0, 881, nan
0, 882, 0.0601502412877
0, 883, 0.0627996337553
0, 884, 0.0627996337553
0, 885, 0.0627996337553
0, 886, 0.0657200543373
0, 887, nan
0, 888, nan
0, 889, 0.0627996337553
0, 890, nan
0, 891, 0.0627996337553
0, 892, nan
0, 893, nan
0, 894, nan
0, 895, nan
0, 896, nan
0, 897, nan
0, 898, nan
0, 899, nan
0, 900, nan
0, 901, nan
0, 902, nan
0, 903, nan
0, 904, nan
0, 905, nan
0, 906, nan
0, 907, nan
0, 908, nan
0, 909, nan
0, 910, 0.0603809063354
0, 911, 0.0603809063354
0, 912, 0.0606439516713
0, 913, 0.0603809063354
0, 914, 0.0606439516713
0, 915, nan
0, 916, 0.0603809063354
0, 917, nan
0, 918, nan
0, 919, 0.0603809063354
0, 920, 0.0603809063354
0, 921, nan
0, 922, 0.0603809063354
0, 923, 0.0603809063354
0, 924, 0.0603809063354
0, 925, nan
0, 926, nan
0, 927, nan
0, 928, nan
0, 929, nan
0, 930, nan
0, 931, nan
0, 932, nan
0, 933, nan
0, 934, nan
0, 935, nan
0, 936, nan
0, 937, nan
0, 938, nan
0, 939, nan
0, 940, nan
0, 941, nan
0, 942, nan
0, 943, nan
0, 944, nan
0, 945, nan
0, 946, nan
0, 947, nan
0, 948, nan
0, 949, nan
0, 950, nan
0, 951, nan
0, 952, nan
0, 953, nan
0, 954, nan
0, 955, nan
0, 956, nan
0, 957, nan
0, 958, nan
0, 959, nan
0, 960, nan
0, 961, nan
0, 962, nan
0, 963, nan
0, 964, nan
0, 965, nan
0, 966, nan
0, 967, nan
0, 968, nan
0, 969, nan
0, 970, nan
0, 971, nan
0, 972, nan
0, 973, nan
0, 974, nan
0, 975, nan
0, 976, nan
0, 977, nan
0, 978, nan
0, 979, nan
0, 980, nan
0, 981, nan
0, 982, nan
0, 983, nan
0, 984, nan
0, 985, nan
0, 986, nan
0, 987, nan
0, 988, nan
0, 989, nan
0, 990, nan
0, 991, nan
0, 992, nan
0, 993, nan
0, 994, nan
0, 995, nan
0, 996, nan
0, 997, nan
0, 998, nan
0, 999, nan
0, 1000, nan
0, 1001, nan
0, 1002, 0.061150350549
0, 1003, 0.0595606332549
0, 1004, 0.0595606332549
0, 1005, 0.0595606332549
0, 1006, 0.0595606332549
0, 1007, 0.0595606332549
0, 1008, 0.0595606332549
0, 1009, 0.0595606332549
0, 1010, 0.0595606332549
0, 1011, 0.0595606332549
0, 1012, 0.0595606332549
0, 1013, 0.0595606332549
0, 1014, 0.0595606332549
0, 1015, 0.0595606332549
0, 1016, 0.0595606332549
0, 1017, 0.0595606332549
0, 1018, 0.0595606332549
0, 1019, 0.0595606332549
0, 1020, 0.0595606332549
0, 1021, 0.0595606332549
0, 1022, 0.0595606332549
0, 1023, 0.0595606332549
0, 1024, 0.0595606332549
0, 1025, 0.0360873560447
0, 1026, 0.0349441782153
0, 1027, 0.0352792187675
0, 1028, 0.0324903237711
0, 1029, 0.0371574491075
0, 1030, 0.0315292016749
0, 1031, 0.0413646303051
0, 1032, 0.0349372302499
0, 1033, 0.0340664052879
0, 1034, 0.0343016876539
0, 1035, 0.0400115091617
0, 1036, 0.0308510263812
0, 1037, 0.0321512875996
0, 1038, 0.0440556602159
0, 1039, 0.0336779840117
0, 1040, 0.0400267186068
0, 1041, 0.0299013458995
0, 1042, 0.036744946698
0, 1043, 0.0323296591435
0, 1044, 0.0372797964989
0, 1045, 0.0355450262405
0, 1046, 0.0344263558885
0, 1047, 0.0343612740451
0, 1048, 0.0340428638782
0, 1049, 0.0345015239552
0, 1050, 0.0347432870676
0, 1051, 0.0320495718246
0, 1052, 0.0342022227442
0, 1053, 0.0338517539834
0, 1054, 0.0392734148921
0, 1055, 0.0387776378939
0, 1056, 0.0334361141616
0, 1057, 0.0310594735806
0, 1058, 0.0323016474281
0, 1059, 0.0319905397096
0, 1060, 0.0354296387443
0, 1061, 0.0317312753439
0, 1062, 0.0336285998577
0, 1063, 0.0368733294604
0, 1064, 0.0333616184597
0, 1065, 0.0379806148785
0, 1066, 0.0356235680502
0, 1067, 0.0425961725939
0, 1068, 0.0352881658556
0, 1069, 0.0386724345811
0, 1070, 0.033539463598
0, 1071, 0.0424829379823
0, 1072, 0.0340411030875
0, 1073, 0.0307125755856
0, 1074, 0.0357927991816
0, 1075, 0.0361046980603
0, 1076, 0.0333805537422
0, 1077, 0.0352540451465
0, 1078, 0.0340315145651
0, 1079, 0.0322381958123
0, 1080, 0.0336422788636
0, 1081, 0.0309097733335
0, 1082, 0.0370251304204
0, 1083, 0.0348721995284
0, 1084, 0.029569174914
0, 1085, 0.0339673928467
0, 1086, 0.0318746009451
0, 1087, 0.0301035082973
0, 1088, 0.0300841450868
0, 1089, 0.031648439516
0, 1090, 0.0348747384466
0, 1091, 0.0301144025964
0, 1092, 0.0371546901177
0, 1093, 0.0329420904191
0, 1094, 0.03025731406
0, 1095, 0.0347169870418
0, 1096, 0.0439416213381
0, 1097, 0.0381719483625
0, 1098, 0.0331840772695
0, 1099, 0.0375308456722
0, 1100, 0.0333393658569
0, 1101, 0.037830538214
0, 1102, 0.0360591708999
0, 1103, 0.0357460828294
0, 1104, 0.0348338808081
0, 1105, 0.0333086438167
0, 1106, 0.0390245509713
0, 1107, 0.0359473909623
0, 1108, 0.0352213421966
0, 1109, 0.0434891045616
0, 1110, 0.033202555151
0, 1111, 0.0316631585528
0, 1112, 0.0376669519844
0, 1113, 0.0359545052597
0, 1114, 0.035862497261
0, 1115, 0.0356143471355
0, 1116, 0.0333184476379
0, 1117, 0.0351788358383
0, 1118, 0.0392404857949
0, 1119, 0.0337966670935
0, 1120, 0.0314707111401
0, 1121, 0.0309110988996
0, 1122, 0.0333744324899
0, 1123, 0.0327278162244
0, 1124, 0.0354182418546
0, 1125, 0.0393734436011
0, 1126, 0.0355803954782
0, 1127, 0.0379423315235
0, 1128, 0.0331329653836
0, 1129, 0.0321668847488
0, 1130, 0.0385781095323
0, 1131, 0.0330057843489
0, 1132, 0.0339776416278
0, 1133, 0.0320857753441
0, 1134, 0.0360098884656
0, 1135, 0.0334307652689
0, 1136, 0.0368043802159
0, 1137, 0.0350222164391
0, 1138, 0.0331009030656
0, 1139, 0.0309232626485
0, 1140, 0.0381086687023
0, 1141, 0.0322811704049
0, 1142, 0.0345579701229
0, 1143, 0.0368913910136
0, 1144, 0.035051438818
0, 1145, 0.0379448715842
0, 1146, 0.0348393254311
0, 1147, 0.0291470662702
0, 1148, 0.027297877903
0, 1149, 0.0337112270303
0, 1150, 0.0327588844834
0, 1151, 0.0307357940815
0, 1152, 0.0345411527041
0, 1153, 0.0315403168896
0, 1154, 0.0329604368716
0, 1155, 0.0339528620225
0, 1156, 0.0345480949896
0, 1157, 0.0318312298713
0, 1158, 0.0387836223871
0, 1159, 0.0319703331069
0, 1160, 0.0352416329401
0, 1161, 0.0338432861058
0, 1162, 0.0352564678565
0, 1163, 0.0331950287327
0, 1164, 0.0336799648316
0, 1165, 0.0381500042265
0, 1166, 0.0332830988391
0, 1167, 0.0319768102774
0, 1168, 0.0341773470945
0, 1169, 0.0300373105489
0, 1170, 0.0385428067167
0, 1171, 0.0395818664459
0, 1172, 0.0331701513238
0, 1173, 0.0329258580866
0, 1174, 0.0336765706555
0, 1175, 0.0415267854507
0, 1176, 0.0384739701177
0, 1177, 0.0332991735048
0, 1178, 0.0356025509243
0, 1179, 0.0323477351489
0, 1180, 0.0331095326352
0, 1181, 0.0421260818703
0, 1182, 0.0363174626006
0, 1183, 0.0378069282972
0, 1184, 0.0372904792571
0, 1185, 0.0374286750794
0, 1186, 0.0330637768344
0, 1187, 0.0354484079203
0, 1188, 0.0368275805344
0, 1189, 0.0329882417548
0, 1190, 0.0347440106746
0, 1191, 0.0391051081007
0, 1192, 0.0279996105957
0, 1193, 0.0279888945569
0, 1194, 0.0374128936892
0, 1195, 0.0341564445851
0, 1196, 0.0302488336938
0, 1197, 0.0345248365086
0, 1198, 0.0382545828136
0, 1199, 0.0364751403886
0, 1200, 0.0322801329958
0, 1201, 0.0310071560984
0, 1202, 0.0333129575101
0, 1203, 0.0346012200459
0, 1204, 0.0352817633121
0, 1205, 0.0355162698387
0, 1206, 0.0355986672804
0, 1207, 0.0370386497995
0, 1208, 0.0377333488719
0, 1209, 0.0354342939676
0, 1210, 0.0328534211579
0, 1211, 0.0391311442953
0, 1212, 0.0377264946134
0, 1213, 0.0323317280265
0, 1214, 0.0313361787228
0, 1215, 0.0372299419089
0, 1216, 0.0359016892607
0, 1217, 0.0363345767173
0, 1218, 0.0361284260072
0, 1219, 0.0337729249036
0, 1220, 0.0326884219829
0, 1221, 0.0393292062982
0, 1222, 0.0385039252805
0, 1223, 0.0316978871119
0, 1224, 0.037983062311
0, 1225, 0.0354181583707
0, 1226, 0.0348085273256
0, 1227, 0.0325267324838
0, 1228, 0.0348915641429
0, 1229, 0.0352405866797
0, 1230, 0.0318180622675
0, 1231, 0.0342921951174
0, 1232, 0.0334555571193
0, 1233, 0.0349720499869
0, 1234, 0.0403864475185
0, 1235, 0.0338035329376
0, 1236, 0.0349799288141
0, 1237, 0.0316447959282
0, 1238, 0.0340393503589
0, 1239, 0.0410596175326
0, 1240, 0.0334238745353
0, 1241, 0.0364105658545
0, 1242, 0.0363896939654
0, 1243, 0.0360589963754
0, 1244, 0.0344443897015
0, 1245, 0.0350883032444
0, 1246, 0.0353122489644
0, 1247, 0.036804808014
0, 1248, 0.0335407180749
0, 1249, 0.033268468634
0, 1250, 0.0332580711899
0, 1251, 0.0359494242063
0, 1252, 0.0319238166678
0, 1253, 0.0332532083546
0, 1254, 0.0332505398018
0, 1255, 0.04241592868
0, 1256, 0.0323571275287
0, 1257, 0.0324038801683
0, 1258, 0.0366402896716
0, 1259, 0.0366318819094
0, 1260, 0.0279681189304
0, 1261, 0.0327157835102
0, 1262, 0.0305715771963
0, 1263, 0.0306669072441
0, 1264, 0.0304767171521
0, 1265, 0.0297511634382
0, 1266, 0.0336128029367
0, 1267, 0.0369208955743
0, 1268, 0.0345803978684
0, 1269, 0.0367221250163
0, 1270, 0.0327944879567
0, 1271, 0.0324172841488
0, 1272, 0.0350168166645
0, 1273, 0.0309904315946
0, 1274, 0.0290107011717
0, 1275, 0.0342330134999
0, 1276, 0.0298661887087
0, 1277, 0.0371758711445
0, 1278, 0.0300889654086
0, 1279, 0.0338936647578
0, 1280, 0.0325998037766
0, 1281, 0.0316958022155
0, 1282, 0.0338166055
0, 1283, 0.0353427422802
0, 1284, 0.0321308149617
0, 1285, 0.0308222266381
0, 1286, 0.0312178899937
0, 1287, 0.0365799849608
0, 1288, 0.0349616559787
0, 1289, 0.0327084613289
0, 1290, 0.0338891243577
0, 1291, 0.0386974653553
0, 1292, 0.0325153412507
0, 1293, 0.0320921549113
0, 1294, 0.0316119086271
0, 1295, 0.0336055523135
0, 1296, 0.0312125689795
0, 1297, 0.0331496389509
0, 1298, 0.0346729049481
0, 1299, 0.031716218461
0, 1300, 0.0307244452944
0, 1301, 0.0385876562935
0, 1302, 0.03686037728
0, 1303, 0.0318494733056
0, 1304, 0.0364241735292
0, 1305, 0.0358695477421
0, 1306, 0.0333742600938
0, 1307, 0.0343846550718
0, 1308, 0.0346396782569
0, 1309, 0.0326240876481
0, 1310, 0.0338783587633
0, 1311, 0.0346295733899
0, 1312, 0.0379160834677
0, 1313, 0.0366069517041
0, 1314, 0.0373503934338
0, 1315, 0.0329667218578
0, 1316, 0.0423062427465
0, 1317, 0.0364629735217
0, 1318, 0.0365646636634
0, 1319, 0.0420860214418
0, 1320, 0.0360087790757
0, 1321, 0.0387724833896
0, 1322, 0.0399368979172
0, 1323, 0.0359193506143
0, 1324, 0.0341068751934
0, 1325, 0.0345113347287
0, 1326, 0.0331402191382
0, 1327, 0.0327391055521
0, 1328, 0.0383694320933
0, 1329, 0.0383607470094
0, 1330, 0.0355919481443
0, 1331, 0.0323679118605
0, 1332, 0.0319446390371
0, 1333, 0.0346576761729
0, 1334, 0.03516084605
0, 1335, 0.0358051631099
0, 1336, 0.0341968600673
0, 1337, 0.0344977118789
0, 1338, 0.0327193420195
0, 1339, 0.0352744206692
0, 1340, 0.0340386316554
0, 1341, 0.0324798983503
0, 1342, 0.0338344947568
0, 1343, 0.0337594082958
0, 1344, 0.0355364591866
0, 1345, 0.0350882817362
0, 1346, 0.0333761512863
0, 1347, 0.0318355979907
0, 1348, 0.0439990577831
0, 1349, 0.0414927873883
0, 1350, 0.0434785604524
0, 1351, 0.0469676138846
0, 1352, 0.0381238482866
0, 1353, 0.0421651822893
0, 1354, 0.0413295739396
0, 1355, 0.0497009970901
0, 1356, 0.0454188553254
0, 1357, 0.0560131377133
0, 1358, 0.0396281902866
0, 1359, 0.0460491513892
0, 1360, 0.0444030239337
0, 1361, 0.0444985774408
0, 1362, 0.0513622976608
0, 1363, 0.054205019503
0, 1364, 0.0602363719867
0, 1365, 0.0478829639661
0, 1366, 0.0465310472773
0, 1367, 0.0427864292492
0, 1368, 0.0414252662078
0, 1369, 0.0533078228894
0, 1370, 0.0365408869039
0, 1371, 0.0415177365219
0, 1372, 0.0385366233725
0, 1373, 0.0341707428236
0, 1374, 0.0354339594828
0, 1375, 0.0310318250456
0, 1376, 0.0367980180977
0, 1377, 0.040057148611
0, 1378, 0.0380586175571
0, 1379, 0.0375028565286
0, 1380, 0.0447587758237
0, 1381, 0.0408769616261
0, 1382, 0.0509244051598
0, 1383, 0.0400049515717
0, 1384, 0.0442848275784
0, 1385, 0.0507937894908
0, 1386, 0.0459284230997
0, 1387, 0.0432664550228
0, 1388, 0.0420191279135
0, 1389, 0.0451222217608
0, 1390, 0.0434063923882
0, 1391, 0.0452310179566
0, 1392, 0.0494520427695
0, 1393, 0.0436365340616
0, 1394, 0.0453353895702
0, 1395, 0.050731323099
0, 1396, 0.0461500977043
0, 1397, 0.041897714616
0, 1398, 0.0521557586555
0, 1399, 0.0430715835543
0, 1400, 0.0403551977313
0, 1401, 0.0465201804357
0, 1402, 0.0435999047573
0, 1403, 0.0408660313445
0, 1404, 0.0417667623371
0, 1405, 0.0399955181879
0, 1406, 0.0411254671386
0, 1407, 0.0415302782044
0, 1408, 0.0418483705949
0, 1409, 0.0444680018233
0, 1410, 0.0529584657461
0, 1411, 0.0500573930184
0, 1412, 0.0536495715958
0, 1413, 0.0424404421991
0, 1414, 0.0566386641543
0, 1415, 0.0372962562305
0, 1416, 0.0505082747302
0, 1417, 0.0444093089495
0, 1418, 0.0460517529122
0, 1419, 0.0585728254861
0, 1420, 0.0405816683719
0, 1421, 0.0422838456093
0, 1422, 0.0475523423256
0, 1423, 0.047348494498
0, 1424, 0.0504841177567
0, 1425, 0.0458479267841
0, 1426, 0.0439408488091
0, 1427, 0.0497443882353
